HUGO_GeneName	EntrezID
RPS7P3	440732
FAM221A	340277
MTND1P33	100873218
GAPT	202309
OR5G1P	8591
CMC4	100272147
LINC01184	644873
RNA5SP275	100873528
RN7SL441P	106479383
CRLF1	9244
RN7SL250P	106479313
KCNH4	23415
ITGA9-AS1	101928153
CRY1	1407
NLGN4Y	22829
SKA2	348235
MTND3P8	100873185
LOC100128210	100128210
TTC27	55622
PANX2	56666
HPX	3263
LOC105370409	105370409
ZCCHC14	23174
KHDC3L	154288
ZNF703	80139
SNORA59A	677885
SP140L	93349
RPL26P13	130865
C16orf70	80262
CALD1	800
SNX9	51429
PRR18	285800
LGR5	8549
GGT6	124975
APLN	8862
MKNK2	2872
ST3GAL3	6487
STAB1	23166
LOC100420939	100420939
TUBB	203068
CACNA1D	776
GPRIN3	285513
IP6K1	9807
LINC02274	100506498
TRIM4	89122
GRM7-AS1	100873937
RNA5SP51	100873289
ANKRD33	341405
DAPK1	1612
GMEB1	10691
LOC107983990	107983990
CXCR5	643
TAF15	8148
SNHG16	100507246
GSG1	83445
RPL36AP34	100271513
BPHL	670
SLC35G3	146861
RNU6-1205P	106480093
RARS1	5917
ZBTB46	140685
NFE2L3	9603
DUX4L2	728410
PAAF1	80227
FAM227A	646851
CMYA5	202333
LINC01445	102723605
RNU1-154P	115409990
KLHDC1	122773
KRTAP15-1	254950
CFAP58	159686
SLC66A2	80148
SURF4	6836
FKBP1A	2280
TNFRSF18	8784
SMPD4	55627
MND1	84057
AGFG1	3267
OR6T1	219874
CRYBA4	1413
CRIPT	9419
RCCD1	91433
HP1BP3	50809
RNU6-1141P	106481540
EPHA6	285220
SMG7	9887
RNU7-94P	106481799
MTND1P14	100873337
ACY1	95
BTG4	54766
TSPY16P	727969
LOC100420531	100420531
OLAH	55301
GRIN3A	116443
PGP	283871
LINC02060	102546226
RPL9P20	100130392
IDH1	3417
LOC101928053	101928053
MMP23A	8511
RPS18P11	100271077
CEP135	9662
SCYL2P1	100420110
PTPRG-AS1	100506994
MAP1A	4130
PAOX	196743
LOC102724050	102724050
RPS5P7	392520
ADAD1P2	100422407
CNNM2	54805
OR10X1	128367
RNU4-46P	107048985
TAF1A	9015
MED28P2	106480445
RNA5SP455	100873700
ZNF736	728927
LINC01606	100507651
HSF2BP	11077
LINC01374	105378425
RN7SL643P	106481098
MLN	4295
RNF115	27246
RPSAP35	100270916
RNU4-71P	106481194
IZUMO2	126123
TSPY7P	653288
ZNF395	55893
SMCHD1	23347
CACNG5	27091
MTND6P16	106478950
OPA1-AS1	100873941
OR4D8P	401696
LOC105375924	105375924
RNU6-576P	106479821
HK3	3101
KDM4F	100129053
LOC254028	254028
CCDC12	151903
MS4A15	219995
DEFB131C	100128174
RN7SL763P	106481130
PP2D1	151649
SGMS1	259230
FAM74A6	653123
PPBP	5473
VN1R38P	100131065
HNF1A	6927
USP1	7398
C5orf17	439936
ADAMTS2	9509
TXNIP	10628
DIPK1C	125704
SMAD1	4086
OFD1P11Y	386695
RPL30P13	100271305
RPS12P2	619448
SNORD116-12	100033424
ZNF724	440519
LINC02133	101927132
ZDHHC12	84885
SOCS2	8835
GS1-278J22.2	105375283
OR2T12	127064
LINC02760	105376633
TICRR	90381
LOC101929124	101929124
BRIX1P1	100422268
RPS17P11	100271072
MRPL41	64975
CLDN19	149461
LOC100507642	100507642
DLL4	54567
NUDT16L1	84309
TH2LCRR	101927761
RN7SKP60	106480851
GXYLT1P5	100131760
POGLUT1	56983
VENTXP2	100287345
ADGRE5	976
ACOT7	11332
RNA5SP421	100873672
PPATP1	100289640
FMO1	2326
RPS3AP53	100287512
KRTAP13-3	337960
LINC02048	105374289
LINC01177	104355218
RNU6-154P	106481878
SLC6A12	6539
RN7SKP207	106480897
LRRC8B	23507
LCE1D	353134
SSU72	29101
MTCYBP28	107075134
AKAP14	158798
RNU6-128P	106481217
LINC02593	100130417
SLC49A3	84179
THEMIS	387357
SETD4	54093
SMG9	56006
RNU6-152P	106481223
HOXC8	3224
INHBA-AS1	285954
RNU6-1287P	106480127
DNAJC15	29103
UBE3D	90025
TRIR	79002
GAA	2548
CEACAM5	1048
TADA2A	6871
TFAP2D	83741
RNU6-975P	106479997
APBB1IP	54518
NAP1L3	4675
LRRC52	440699
MINDY4B	646951
IL18R1	8809
MEF2A	4205
RN7SL154P	106479277
RPL32P29	729215
OR10A5	144124
ARL8A	127829
LINC01123	440894
PAQR8	85315
MTCO1P19	107075144
LINC02024	105374057
MRPL3	11222
DAAM2	23500
SNORD2	619567
WNT6	7475
PRDX6	9588
SIN3A	25942
NDUFB10	4716
C19orf54	284325
TM7SF3	51768
GOLIM4	27333
HAPLN4	404037
ADCY1	107
ADAM20P1	317760
C6orf120	387263
WNT5A	7474
TRPC1	7220
TATDN2	9797
PSMA6	5687
VANGL2	57216
PHKG1	5260
FBXL14	144699
LSM8	51691
UBASH3B	84959
RPL27P10	202122
DDIT4L	115265
BSPRY	54836
DGKZP1	400126
TMEM187	8269
STK35	140901
RNU6-604P	106479833
PANX1	24145
SEPTIN7P5	100418718
MTATP6P15	107075273
ZNF24	7572
PCP2	126006
RRAGB	10325
NUCKS1P1	100130466
RN7SL132P	106479270
KLHL35	283212
PIKFYVE	200576
RAD9B	144715
SAPCD1	401251
H2AC1	221613
RPS26P24	100271113
CRB1	23418
MTA3P1	100130766
SNORA50D	109616958
S100A16	140576
RNU6-1	26827
B3GNTL1P1	106481968
ZNF679	168417
DUX4L15	440017
OR5AO1P	403272
TSPY3	728137
LOC100507384	100507384
RNU7-60P	100151655
ATF7	11016
GFOD2	81577
PCDHB18P	54660
SLC16A11	162515
NCAM2	4685
RFX7	64864
SNUPN	10073
PPIAP83	111082969
IL1RL2	8808
TRAF4	9618
ZNF45	7596
WNT8A	7478
DEXI	28955
URB1-AS1	84996
HNRNPA3P11	100421431
RNA5SP326	100873592
RNA5SP352	100873612
SPG21	51324
RNU6-201P	106481240
CDKL1	8814
CMPK1	51727
BPIFA4P	317716
CASTOR2	729438
EN2	2020
RNA5SP160	100873426
UBXN6	80700
LINC01137	728431
RNU4ATAC16P	106481160
PROX2	283571
PPIAL4G	644591
RNA5SP79	100873313
LOC107984660	107984660
HS3ST4	9951
NPDC1	56654
RN7SKP98	106480863
ZNF552	79818
SNORD113-3	767563
RPL31P34	100271193
FAM189B	10712
MTND3P25	107075297
SPRED1	161742
YDJC	150223
ANP32AP1	723972
TBC1D21	161514
INE2	8551
SLC1A5	6510
DENR	8562
DDX23	9416
LOC339192	339192
TRIM77BP	646770
DEFB109C	100286963
MTND2P2	56168
RNU6-765P	106479905
MALT1	10892
LOC100128906	100128906
TPCN2	219931
SPEG	10290
MRPL47	57129
GALNT14	79623
TOPAZ1	375337
ZNF714	148206
KRT18P56	106479027
TNNI2	7136
GRIN2A	2903
PLPP6	403313
GRAPL	400581
FTLP19	100873960
OR5H7P	79291
LOC107984208	107984208
RN7SL337P	106481015
PRPF39	55015
RLF	6018
AP3S1	1176
ADD1	118
PRELID3BP5	106480242
SYNE4	163183
STK16	8576
RNU4-44P	106479578
BCL2L12	83596
MICALCL	84953
POLD2	5425
TNFSF15	9966
SGSM3	27352
MT1G	4495
PIK3CB	5291
CES5A	221223
CDKN2D	1032
ARPC1A	10552
DNAJB6P1	387820
MTATP6P20	107075201
MPEG1	219972
GAN	8139
RAET1E-AS1	100652739
LIAS	11019
C1QC	714
DDX59-AS1	101929224
MRPS12	6183
GAPDHP36	647249
RPL21P16	729402
TGFA	7039
LRRC8C	84230
HMGB1P13	100129706
DM1-AS	109729182
NDUFA2	4695
SLC22A1	6580
OSBPL6	114880
OR10R3P	391110
RNF19B	127544
SLC39A1	27173
LOC100420027	100420027
RPSAP1	170529
FKBP7	51661
BRAFP1	286494
RPL26P6	100131526
HMGB3	3149
RBMY2SP	379007
MAP3K5-AS1	101928461
EXOC8	149371
SBF2	81846
ZNF18	7566
OIP5	11339
EFCAB8	388795
RN7SL12P	106480926
RPL18AP2	387494
VN1R54P	100312807
NT5DC3	51559
RPS3	6188
LINC01674	102724188
LOC102723604	102723604
RNU6-635P	106481382
RPL3P7	642741
MED9	55090
NAA10	8260
CX3CR1	1524
TVP23CP1	100421599
MEDAG	84935
EPSTI1	94240
ACR	49
OR4G3P	26679
HOXA6	3203
C4orf19	55286
SNRPG	6637
LOC100419704	100419704
NUDT18	79873
RPL6P26	100271035
LINC02102	100505625
HOXB8	3218
ZNF8-ERVK3-1	108903150
RNU6-758P	106481419
MTHFD2P7	442098
ZYXP1	106480342
NXT2	55916
CSNK1G2	1455
GRPEL1	80273
IL36RN	26525
GALNT1	2589
ST6GAL2	84620
ZNF526	116115
RNU6-1301P	106481591
GOSR1	9527
TBX4	9496
RNU6-985P	106480001
IGLL5	100423062
RN7SKP174	106479172
LINC00323	284835
RNU6-360P	106479726
CCR5	1234
LINC02544	101929504
RNU6-1089P	106481523
LOC100127917	100127917
METTL9	51108
RNU6-858P	106479945
ORC6	23594
SNORA31	677814
TRIO	7204
SH3RF3	344558
ISOC1	51015
RNU6-1034P	106480632
ZP1	22917
RNU7-133P	106479075
CRYGEP	200575
AOAH-IT1	100874264
UGT1A9	54600
LINC01980	105377007
RNU6-1191P	106481555
INTS6L-AS1	100874118
C3orf85	401081
FAM20A	54757
LINC01799	101060019
TMEM242	729515
REPIN1	29803
SREBF2-AS1	112637020
CCL24	6369
MIPEP	4285
CKAP5	9793
OR1D4	653166
ANXA13	312
EEF1GP7	645311
NUP50	10762
VPS37B	79720
GJE1	100126572
MTCYBP13	107075129
NELL1	4745
LINC02174	105377536
LLPHP1	106480685
ARHGAP4	393
GPR153	387509
PSG1	5669
FAM170B-AS1	100506733
RN7SL352P	106479352
ATP1A1-AS1	84852
CDH8	1006
OR4A5	81318
LOC441880	441880
BNIP3P6	100129777
TGIF2LY	90655
LOC100506606	100506606
TKT	7086
ZNF676	163223
CR2	1380
DIS3L	115752
SYT2	127833
LOC105369728	105369728
CLTC	1213
CYB5A	1528
SOWAHD	347454
BARD1	580
CIDEA	1149
RAB8A	4218
TCEA1	6917
B3GNT8	374907
KRT18	3875
RPL41P2	22970
DCUN1D4	23142
CMKLR1	1240
RAG2	5897
RNU6-1262P	106480409
CYSTM1	84418
GOLGA6B	55889
SH3KBP1	30011
NBR1	4077
LRRN3	54674
RIOK1	83732
RN7SL149P	106480961
PPID	5481
PHF2	5253
C1orf43	25912
CYB5RL	606495
LINC01149	101929111
DNM1P46	196968
RNU6-45P	100873759
RPSAP6	414254
CALML6	163688
CCDC149	91050
SNX1	6642
HCLS1	3059
SLC13A1	6561
RN7SKP239	106480907
AURKBP1	644233
B3GALT2	8707
MAP7D3	79649
LOC401703	401703
RPS17P7	100271069
RNF168	165918
RNU6-8	101954278
LINC01366	257358
CCDC191	57577
LINC01649	101928995
OR7G1	125962
RPS25	6230
ZBTB39	9880
SPIN2A	54466
RN7SL197P	106480975
KIAA1671	85379
SFMBT1	51460
RNU6-413P	106479748
PSAT1	29968
KMT2B	9757
OR2L9P	81462
TMC3	342125
RN7SKP236	106480906
DNAH10	196385
MTCH2	23788
CYP2C8	1558
RAB3IP	117177
FAM133GP	100421617
SMIM19	114926
RPL21P93	653665
SNX33	257364
LRRC75B	388886
KRTAP20-3	337985
RNU4ATAC15P	106479544
USP8P1	100287272
ANXA10	11199
RNVU1-3	101954272
RPSAP61	644464
CDH2	1000
RNU6-740P	106479893
TRHR	7201
SINHCAF	58516
RNU6-696P	106479873
TMEM196	256130
H2AC7	3013
RNA5S17	100169768
LOC101929331	101929331
LCEP4	450210
LCN8	138307
ANKRD66	100287718
COL18A1-AS1	378832
PYCARD	29108
NIPBL	25836
FGG	2266
LINC01221	104266961
IPO9	55705
CYP3A137P	107063543
SENCR	100507392
RPL26P37	441533
RPS17	6218
SNORD73A	8944
DDX52	11056
SNORA80E	677823
PATE4	399968
EGF	1950
LINC01162	104355138
RNU2-14P	106481638
ARIH1	25820
PRR5	55615
POLR1G	10849
LINC01142	284688
RILPL1	353116
SPARCL1	8404
POTEJ	653781
KRT8P47	644743
RNU6-264P	106481262
RPL27AP3	100271298
ADGRE2	30817
CPDP1	109729163
H1-6	3010
RPS12P17	100271353
LINC00456	103625683
STPG2-AS1	101410545
APOC3	345
RPL13P2	128500
FANCL	55120
LOC283387	283387
LOC100289656	100289656
LINC02472	105374561
CAMKMT	79823
RPL12P8	645161
CDH19	28513
DSE	29940
CCDC30	728621
RNU6-132P	106481219
MTX1	4580
LOC440180	440180
IGSF11	152404
HDGFL1	154150
EXO5	64789
NCR1	9437
PHYH	5264
UROC1	131669
MTND4P6	100873192
CCM2L	140706
PRANCR	101928062
LOC100133225	100133225
PRM2	5620
LOC100533736	100533736
SRGAP3	9901
CDH15	1013
POU5F1P4	645682
RNU6-912P	106479970
KCNG4	93107
CNBD2	140894
MXRA8	54587
RPL34P10	100271004
RNU6-208P	106479658
COL2A1	1280
CLN6	54982
CARMIL3	90668
H3P36	100287087
THORLNC	100506797
UQCRHP4	100128448
BTBD2	55643
LINC01289	286184
LSG1	55341
CD74	972
PPP1R36	145376
ADGRA1	84435
ATP2C1	27032
RASGRP4	115727
ATP8A2P2	100533851
LOC642635	642635
SP5	389058
RNU6-602P	106481371
RNU6-698P	106481401
EID2B	126272
UAP1L1	91373
MAPK3	5595
TEDDM1	127670
BARX1-DT	101928040
LINC02202	101927740
RBM7	10179
RGP1	9827
RN7SL475P	106481845
MRGPRX13P	645319
OLFM2	93145
NUDT3	11165
RPL30P16	100289099
RPL31P46	100271479
BAHD1	22893
SMCR8	140775
PIM2	11040
CCN4	8840
REL	5966
EFEMP1	2202
RNU1-68P	106481615
RN7SL834P	106481148
LOC100129573	100129573
SERPIND1	3053
RAPGEF1	2889
CEP78	84131
SMIM1	388588
CCDC88B	283234
RPS2	6187
TTC14	151613
BUB1B-PAK6	106821730
ZNF224	7767
KCTD21-AS1	100289388
ECEL1	9427
MORN1	79906
MTCO2P17	107075268
ZNF98	148198
CBX3	11335
POLR1F	221830
KHNYN	23351
GZMAP1	106479035
RPSAP19	730029
TMPRSS2	7113
TKFC	26007
MLLT10P2	106480724
PLLP	51090
LINC00865	643529
RNU6-988P	106480003
RNU6-1036P	106480021
CNN3	1266
CD2BP2	10421
RN7SL633P	106479453
LEFTY1	10637
RN7SKP140	106480366
FOLR2	2350
TTTY11	83866
MARCOL	105378220
SH2D4A	63898
KCNJ4	3761
FAM216B	144809
NR0B2	8431
ARMCX4	100131755
LIN9	286826
LOC645853	645853
NDUFB11	54539
ODC1	4953
RNU6-409P	106481307
RNU6-1209P	106480095
NCF2	4688
DOCK1	1793
SLC38A1	81539
PTPRS	5802
JMJD4	65094
SOX7	83595
HAND1	9421
HNRNPCP10	100129229
OOEP	441161
IER3-AS1	105379695
RN7SKP248	106480476
ARHGEF15	22899
INTS10	55174
LINC01625	645434
SRSF12	135295
SYT9	143425
SNORD115-15	100033453
RNU6-346P	106481768
CT69	101928231
RN7SL809P	106479516
DNAJC3	5611
ZC3H8	84524
SLC52A2	79581
RNU6-1047P	106481511
KRT8P32	100289133
OR52B2	255725
MGAT3	4248
NBAS	51594
TRIM64C	646754
GLOD4	51031
SLC2A11	66035
ATP2B1	490
HSPA8P13	106480803
SULT1C2P1	151234
CREG1	8804
POLR2I	5438
TOX2	84969
KRBOX4	55634
MICAL1	64780
SNX17	9784
LOC100506281	100506281
LOC101927827	101927827
RPL14P6	100288533
SNX21	90203
EHD2	30846
OR5C1	392391
ADGRG2	10149
ATP13A3	79572
SNORD14D	85390
HOMEZ	57594
LINC00320	387486
RN7SKP235	106479199
CHD9	80205
C22orf24	25775
LOC105370532	105370532
H3-5	440093
ATP6V1E2	90423
CDAN1	146059
FLYWCH1P1	100130898
EEF1B2P6	647030
RNU6-349P	106479721
EDN3	1908
SOD1P2	100652974
LINC01410	103352539
RNU6-1198P	106480090
RNU1-63P	106480664
GLIPR2	152007
SEM1	7979
RNU6-488P	106479782
IL12A	3592
PNMA2	10687
TMC5	79838
LOC100422449	100422449
WTAPP1	100288077
CTD-2297D10.2	101929176
DNAJC25-GNG10	552891
RBFADN	100506070
ZSCAN31	64288
COG3	83548
SNORD116-8	100033420
TMEM120A	83862
RN7SL77P	106479252
PDE2A	5138
SFPQ	6421
MLLT1	4298
BCAS4	55653
VN1R104P	100288195
NT5C3AP1	90859
TMEM108	66000
USP26	83844
LINC01890	105374791
NOTCH1	4851
RN7SL705P	106481856
SHLD3	112441434
LOC285804	285804
ABTB2	25841
DAPK1-IT1	100506897
GRP	2922
FGF18	8817
PHF3	23469
RNF14P3	100419643
LOC100289350	100289350
FAM170A	340069
RPL21P37	100129141
LOC101060067	101060067
LOC100421142	100421142
BMS1P16	727914
CTNNBL1	56259
GPN3	51184
OR4U1P	390434
LCMT1	51451
NCBP1	4686
VAV3	10451
PUM1	9698
CCDC137P	642802
LOC101927798	101927798
YBEY	54059
ADGRG3	222487
RNU6-990P	106480627
LINC01634	100192420
FBXW11	23291
TAAR4P	503612
RNU6-959P	106479990
MTND5P23	100873261
MVB12B	89853
FERMT2	10979
KBTBD2	25948
JAM3	83700
CNGA1	1259
FADS2	9415
RN7SL296P	106481003
RPL23AP56	645809
RNU6-705P	106481403
FUT4	2526
PRKAG1	5571
ZNF790	388536
RN7SL303P	106481005
LOC643381	643381
TEX35	84066
ITGA4	3676
RPS8P7	646093
TTTY4	114761
USP36	57602
ZKSCAN7	55888
RBM47	54502
NKTR	4820
RNA5SP95	100873328
EWSAT1	283673
PCAT18	728606
COL1A1	1277
CACUL1	143384
STAG3	10734
TLCD4	148534
RIOX2	84864
PHC1	1911
UBE2CP2	646595
DCDC2	51473
ESS2	8220
MKRN3	7681
PTPRVP	148713
RNU6-1177P	106480645
RNA5SP186	100873448
TEX2	55852
RNU6-828P	106479932
MAT1A	4143
OR7E38P	389537
YPEL2	388403
REG3A	5068
CTTNBP2	83992
TSPOAP1-AS1	100506779
RNU6-819P	106479928
LINC02367	101930452
TENT5A	55603
RN7SKP107	106480464
ELMO1-AS1	100861514
LINC01082	100506542
TDRD3	81550
SIGLEC14	100049587
LINC00836	101929052
PDHB	5162
DCAF8	50717
IL11	3589
LINC00276	100499171
AP1S2	8905
CYP2J2	1573
NR1H3	10062
OR2T32P	403241
KRT18P64	107133513
MARF1	9665
SARAF	51669
ZNF669	79862
OMD	4958
RN7SL174P	106479285
C15orf48	84419
RAB9BP1	9366
ZC3H14	79882
CHP1	11261
CENPM	79019
PKD2L1	9033
MICU1	10367
FTMT	94033
ZMIZ1-AS1	283050
MC1R	4157
LINC01715	105378616
RPL9P28	729146
GPR150	285601
LZTFL1	54585
SLC35G1	159371
PTGES3L-AARSD1	100885850
IL1R2	7850
ZNF521	25925
SYT15	83849
SDF4	51150
CATSPERG	57828
OR2AT4	341152
KISS1R	84634
RETREG1	54463
EPAS1	2034
SLX1A	548593
IER3IP1	51124
CACNA1A	773
TMEM254	80195
LINC01500	102723742
MC2R	4158
EFNB1	1947
LHFPL1	340596
ITPA	3704
UBE2F-SCLY	100533179
RCC2P4	100421090
LINC01324	104355289
NBPF11	200030
CD84	8832
RPLP0P11	647094
FLACC1	130540
SPAG5	10615
TOMM70	9868
LAMA5	3911
RPS9P3	100133054
RFX2	5990
RN7SL555P	106479424
ZNF653	115950
RNU6-438P	106479760
PFDN5	5204
KCTD9	54793
GRK3	157
ZNF402P	266673
LOC100996442	100996442
RN7SKP290	106480480
CAPN10-DT	101752400
RN7SL290P	106481001
ITPRIPL2	162073
RNU7-175P	106479091
RN7SL381P	106479362
RN7SL305P	106479334
EPYC	1833
RCN1	5954
RPL7P16	729677
IGF2-AS	51214
CSMD2	114784
NECAB1	64168
C1RL-AS1	283314
SNRPGP20	106480271
SFXN4P1	100418906
LRIG2	9860
SCARNA3	677679
AGAP9	642517
HSD17B13	345275
LOC101928557	101928557
NRIP3	56675
SPSB4	92369
RPL23AP34	100271294
SPATA2L	124044
HADHAP1	3031
KANSL1	284058
RSPH14	27156
EIF4H	7458
LINC01502	100130954
KIF22	3835
HR	55806
GRK7	131890
ANKRD29	147463
ST6GALNAC2P1	100422716
SNORD38B	94163
LOC100128059	100128059
WDR64	128025
TTLL11	158135
LOC105372397	105372397
ATP6V0B	533
FRMD7	90167
LINC01198	101929344
RNU6-986P	106481491
SUMO2P16	106480679
KIZ	55857
EBF4	57593
LHX1-DT	102723471
LOC101927661	101927661
GATD1	347862
RNU4-12P	106479564
MEPCE	56257
LOC100132524	100132524
RIDA	10247
RBMX2P1	100128341
HMGN1P13	100874439
ST6GALNAC4	27090
RN7SL783P	106479505
TMEM156	80008
GSK3A	2931
PTRH1	138428
YIPF5	81555
RPSAP43	643954
MEX3A	92312
GTSF1L	149699
BBS12	166379
LINC02639	105376365
DDX1	1653
CUL4A	8451
BCL2L13	23786
ICAM5	7087
SELENOP	6414
LOC105372414	105372414
SLIT2-IT1	100505893
RN7SL598P	106481759
USP17L13	100287238
RPL17P46	100271419
THRAP3P2	100421632
PJVK	494513
RHOT1P1	100462813
SESN1	27244
CRAT37	101926928
SGK2	10110
PHETA1	144717
TMSB10	9168
TMEM39A	55254
OR6C70	390327
LILRB4	11006
RBBP7	5931
TP53TG3B	729355
TGM4	7047
LOC100996696	100996696
ARAF	369
RPS2P31	392781
GET3	439
ZNF609	23060
LINC02089	105371831
TMEM200C	645369
HOXA10-AS	100874323
FA2H	79152
OPN1MW2	728458
PYY	5697
DIO2	1734
FGD6	55785
LYPD5	284348
POLR2J2	246721
RPL23AP75	728207
DPRXP4	503645
RPS17P15	100271363
S1PR4	8698
LOC391741	391741
LOC101929488	101929488
FAM86B1	85002
HSPE1P26	106481677
RPL27P9	100270970
RNF187	149603
MARK2P12	100421565
ADAMDEC1	27299
MTND6P18	106478951
CCK	885
ASF1B	55723
SNORA1B	109617001
GRAMD4P4	106480248
C14orf119	55017
ZDHHC3	51304
RNA5SP210	100873470
TSBP1	10665
FRGCA	106481742
SLC25A35	399512
LOC101929172	101929172
USP9YP15	106480713
ERCC6L	54821
LINC02363	728175
LOC100421246	100421246
P2RY4	5030
TOX	9760
RAB31	11031
MAFA-AS1	104326051
LINC00298	339788
RNF126P1	376412
NDUFV2	4729
RNA5SP153	100873419
DYNC2LI1	51626
OSTM1-AS1	100287366
RFPL2	10739
CNOT3	4849
RPS8P5	100131083
ZNF534	147658
ANXA5	308
ID1	3397
KRTAP22-1	337979
RNU6-519P	106479796
RPLP2P4	100271347
INMT-MINDY4	100526825
ZNF182	7569
ACO1	48
PDC-AS1	102724919
LSM5	23658
CYP2B7P	1556
LINC00857	439990
SCARNA18B	107397392
RPS27	6232
LINC02608	101929541
LINC00887	100131551
LOC107986400	107986400
TIGIT	201633
HMGN1P14	100874440
ENOPH1	58478
S100A1	6271
PKIG	11142
MTND5P22	100873260
RGS5-AS1	101928404
MAP4	4134
DKKL1	27120
PPP1R15B	84919
MROH7	374977
NUGGC	389643
SP2	6668
TCP1	6950
MRPS10P2	359802
FBXO5	26271
LOC101927974	101927974
AP1M1	8907
RPS5P5	340443
RNA5-8SP4	100873572
GAPDHP52	100421313
RPL17P37	100271411
CBR4	84869
RN7SKP58	106480850
RPL34P26	100130718
SYT10	341359
RNU2-21P	106480206
SENP3	26168
IQCG	84223
RN7SL794P	106479510
IMP3	55272
ZNF611	81856
PSEN2	5664
RPS8P1	192133
CAPZA1P3	645938
LIX1L	128077
PUDPP3	391242
DNAJC3-DT	100289274
RNU6-746P	106479896
RPL10AP12	401863
CLEC12B	387837
LMAN2	10960
LINC01809	101928031
PLIN2	123
LINGO1-AS1	253044
CYP2B6	1555
SMIM7	79086
FTH1P2	2497
ANXA8L1	728113
SYN1	6853
RAD23B	5887
CHD2	1106
MTND1P18	100873338
LOC442445	442445
DNAJC6	9829
TSPAN6	7105
CCBE1	147372
BNIP3P17	100421704
GPATCH4	54865
KIAA0319L	79932
DLL3	10683
RN7SL846P	106479530
HBB	3043
TRMT2B	79979
RNU6-1290P	106480129
MTMR14	64419
CPNE9	151835
LINC01254	101927350
RN7SL608P	106480521
PIGN	23556
CD8B2	927
CUZD1	50624
MINDY3	80013
OR13C3	138803
KRT18P29	729050
AHNAK2	113146
MTND3P1	100873208
RNU4-35P	106481182
RPS14	6208
CYTOR	112597
PGA3	643834
RPS2P39	100271244
ADGRF5	221395
SRP72P1	100420752
UNC13D	201294
CITED1	4435
RPL37AP9	100271606
SPEF2	79925
LLPH	84298
PGBP	441897
ANKLE1	126549
RPS6	6194
SNORA20	677806
MRGPRX4	117196
RN7SL34P	106481824
PYROXD1	79912
MTND1P26	100873214
TAF7	6879
LINC01894	105372030
EFHB	151651
FKBP3	2287
WDR1	9948
DRAM2	128338
LINC02353	101927363
TBC1D8-AS1	100506286
SLC17A4	10050
CA11	770
GNMT	27232
PLRG1	5356
CLPP	8192
SLC5A4-AS1	110806273
CPAMD8	27151
ZFP69B	65243
PRAMEF28P	102724742
RN7SL656P	106481760
LINC02828	105374978
PRSS45P	377047
SEMA4D	10507
SPATA3	130560
ADH7	131
RNU7-48P	100147835
KRR1	11103
C18orf15	147276
SPPL2C	162540
JADE1	79960
PLG	5340
ELOCP23	100462881
POU5F1	5460
FGB	2244
RNA5SP358	100873617
RNA5SP283	100873536
SLFN12L	100506736
CD274	29126
MAGEB4	4115
GSTZ1	2954
MAST3	23031
RPL9P32	727865
POP4	10775
SYNGR3	9143
SUMO2P15	106480417
OR2A12	346525
GINS4	84296
GPR22	2845
SNRPGP19	106481686
MUC20	200958
PCDHB9	56127
ARMC1	55156
OR5K2	402135
ZNF484	83744
RPL3L	6123
CCL26	10344
LINC02366	101928162
HMGN1P16	100874442
PLA2G5	5322
XYLT1	64131
CNOT7	29883
OR51I2	390064
IGHMBP2	3508
CCT3P1	646440
CCR8	1237
RPL23AP28	100271457
LOC100128601	100128601
ATP2C2-AS1	105371374
CNGA3	1261
WBP2	23558
NEDD8	4738
GRAMD4P1	100631252
RN7SL419P	106479376
TRAF3IP1	26146
KIF13A	63971
SRP14P2	111644132
RNU6-389P	106481301
TECPR2	9895
CPSF2	53981
GPR79	27200
C10orf55	414236
POTEF	728378
RPL21P103	100271433
RNY1P11	106481710
NKILA	105416157
RNF130	55819
CD101	9398
ELOVL2	54898
TM4SF1	4071
SLC29A4	222962
HMGB1P44	100130279
C2orf73	129852
PSMA5	5686
TNPO1P1	100418919
ELMOD2	255520
PADI6	353238
LOC100129935	100129935
RPL7AP47	100271211
GAPDHP49	100421189
FAM242F	105376064
FGFBP3	143282
CCN2	1490
MTOR	2475
EWSR1	2130
LOC105371795	105371795
TACR3	6870
EEF2	1938
BGLAP	632
SDCBP2P1	106480801
RALBP1P1	131054
RNU6-927P	106479976
H4C11	8363
LMNB2	84823
LOC442028	442028
FNDC11	79025
FRAT2	23401
CAMSAP3	57662
RBMXL3	139804
SLC25A16	8034
GUCD1	83606
FAM86DP	692099
PRYP2	442864
RN7SL574P	106481079
FLRT1	23769
RNA5SP50	106478992
UBAP2	55833
SNORD127	100113389
HUNK	30811
LINC01231	101929247
ZNF600	162966
H2AC13	8329
SLC25A53	401612
CLSTN2-AS1	101927808
PHLDB1	23187
ZNF668	79759
RNF186	54546
KLK4	9622
NDUFS5P1	100996944
SDK1	221935
VSNL1	7447
KBTBD7	84078
CCDC28B	79140
ABCB5	340273
EIF3G	8666
MARCO	8685
LOC100419792	100419792
ASRGL1	80150
LTBP3	4054
SUPT20H	55578
OR52E3P	79533
LINC02096	107984977
RN7SL632P	106481095
IKZF1	10320
LRRC34P2	100420613
LOC105375744	105375744
ALDOC	230
C2orf74	339804
OR52Q1P	81246
UGT1A8	54576
METTL17	64745
HRG	3273
RPL32P1	6163
SLED1	643036
CLCC1	23155
CALHM4	221301
RN7SL536P	106481068
RPL21P76	645373
